total_loan,year_of_loan,interest,monthly_payment,house_exist,censor_status,use,post_code,region,debt_loan_ratio,del_in_18month,scoring_low,scoring_high,known_outstanding_loan,known_dero,pub_dero_bankrup,recircle_b,recircle_u,initial_list_status,app_type,title,policy_code,f0,f1,f2,f3,f4,early_return,early_return_amount,early_return_amount_3mon,isDefault
27272.72727,5.0,17.919,611.82,1.0,1.0,0.0,498.0,32.0,13.06909091,0.0,544.0909091,680.1136364,5.0,0.0,0.0,30475.38462,103.2692308,0.0,0.0,0.0,1.0,5.0,0.0,6.0,12.0,7.0,5.0,9901.0,0.0,0.0
21818.18182,3.0,11.462,649.3,0.0,2.0,2.0,29.0,19.0,27.98181818,0.0,685.0,742.0833333,16.0,0.0,0.0,40185.38462,55.38461538,0.0,0.0,5.0,1.0,13.0,0.0014220083132793699,7.0,19.0,13.0,0.0,1929.0,192.9,0.0
9818.181818,5.0,14.839,276.06,1.0,1.0,0.0,451.0,36.0,17.36,0.0,735.0,918.75,17.0,0.0,0.0,7838.076923,22.61538462,0.0,0.0,0.0,1.0,7.0,0.0,5.0,16.0,8.0,0.0,0.0,0.0,1.0
5000.0,3.0,8.24,157.24,0.0,0.0,2.0,45.0,21.0,15.70909091,1.0,585.0,682.5,12.0,1.0,1.0,5929.846154,26.6,1.0,0.0,5.0,1.0,4.0,0.0,3.0,12.0,6.0,2.0,857.0,257.1,0.0
6545.454545,3.0,8.679,250.29,1.0,2.0,4.0,305.0,15.0,23.80090909,0.0,576.8181818,624.8863636,9.0,0.0,0.0,14732.30769,61.7,0.0,0.0,4.0,1.0,6.0,0.0,6.0,9.0,3.0,0.0,2326.0,465.2,0.0
28000.0,5.0,17.28,729.43,0.0,2.0,4.0,455.0,13.0,6.905454545,0.0,685.0,856.25,8.0,0.0,0.0,20709.23077,91.9,1.0,0.0,21265.0,1.0,5.0,0.0,0.0,7.0,5.0,5.0,3655.0,731.0,0.0
21818.18182,3.0,8.784,771.72,2.0,1.0,0.0,373.0,13.0,26.02727273,1.0,670.0,837.5,11.0,0.0,0.0,184082.0,73.3,0.0,0.0,0.0,1.0,9.0,0.0,10.0,16.0,6.0,1.0,5133.0,513.3,0.0
3181.818182,3.0,16.115,120.73,1.0,2.0,3.0,521.0,24.0,18.8,0.0,725.4545455,906.8181818,12.0,0.0,0.0,9319.384615,36.61538462,1.0,0.0,3.0,1.0,10.0,0.0014220083132793699,3.0,21.0,13.0,3.0,1017.0,305.1,0.0
12000.0,5.0,15.31,287.44,2.0,0.0,2.0,304.0,8.0,5.170909091,0.0,796.3636364,929.0909091,11.0,0.0,0.0,16808.07692,28.1,0.0,0.0,5.0,1.0,7.0,0.0,5.0,26.0,17.0,2.0,3066.0,919.8,0.0
8181.818182,3.0,8.99,317.96,1.0,1.0,4.0,603.0,13.0,16.74545455,0.0,600.0,750.0,7.0,1.0,1.0,6598.153846,55.4,1.0,0.0,4.0,1.0,3.0,0.0,6.0,15.0,10.0,0.0,0.0,0.0,1.0
10636.36364,3.0,13.959,301.91,0.0,2.0,0.0,508.0,2.0,27.78,0.0,544.0909091,680.1136364,15.0,0.0,0.0,8663.846154,73.03846154,1.0,0.0,0.0,1.0,10.0,0.0,14.0,22.0,13.0,3.0,4106.0,410.6,0.0
5154.545455,3.0,7.49,195.95,0.0,0.0,2.0,553.0,27.0,25.90909091,1.0,580.9090909,629.3181818,20.0,0.0,0.0,14180.92308,77.88461538,0.0,0.0,5.0,1.0,5.0,0.0,24.0,8.0,3.0,3.0,697.0,139.4,0.0
5890.909091,3.0,7.362,226.23,2.0,2.0,5.0,230.0,2.0,13.02545455,0.0,718.1818182,778.030303,19.0,0.0,0.0,10973.07692,9.576923077,1.0,0.0,6.0,1.0,5.0,0.0,3.0,38.0,33.0,1.0,3047.0,914.1,0.0
15000.0,3.0,6.49,459.67,1.0,1.0,0.0,335.0,8.0,6.46,0.0,636.3636364,795.4545455,16.0,0.0,0.0,13505.53846,74.21538462,0.0,0.0,0.0,1.0,4.0,0.0,23.0,8.0,5.0,1.0,1831.0,183.1,0.0
18225.0,5.0,19.99,482.75,0.0,0.0,0.0,673.0,40.0,18.28,1.0,680.0,736.6666667,7.0,1.0,0.0,12777.69231,76.5,0.0,0.0,0.0,1.0,3.0,0.0,7.0,6.0,3.0,1.0,7715.0,1543.0,0.0
15000.0,3.0,14.289,505.34,0.0,2.0,0.0,268.0,8.0,20.84545455,0.0,640.9090909,801.1363636,23.0,0.0,0.0,29382.69231,45.80769231,0.0,0.0,0.0,1.0,19.0,0.0,5.0,24.0,16.0,2.0,3761.0,0.0,0.0
13236.36364,3.0,8.67,354.44,0.0,0.0,0.0,4.0,3.0,15.3,0.0,690.0,862.5,19.0,0.0,0.0,16140.92308,66.80769231,1.0,0.0,0.0,1.0,8.0,0.0,16.0,16.0,8.0,3.0,5531.0,553.1,0.0
1745.454545,3.0,14.99,55.46,1.0,0.0,0.0,31.0,2.0,28.43181818,0.0,544.0909091,680.1136364,14.0,0.0,0.0,17200.61538,70.43076923,1.0,0.0,0.0,1.0,11.0,0.0,7.0,27.0,20.0,3.0,457.0,45.7,0.0
16363.63636,3.0,12.39,501.02,2.0,1.0,0.0,62.0,13.0,9.335454545,0.0,600.0,700.0,18.0,1.0,1.0,9069.230769,55.84615385,1.0,0.0,0.0,1.0,11.0,0.0,5.0,33.0,10.0,2.0,3465.0,693.0,0.0
9081.818182,3.0,22.22,310.24,0.0,1.0,0.0,72.0,10.0,16.06909091,0.0,609.0909091,761.3636364,6.0,0.0,0.0,5148.769231,88.24615385,1.0,0.0,0.0,1.0,3.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,1.0
28636.36364,5.0,24.189,966.47,0.0,2.0,0.0,371.0,7.0,24.75454545,0.0,670.0,781.6666667,17.0,0.0,0.0,35632.15385,55.0,1.0,0.0,0.0,1.0,13.0,0.0014220083132793699,11.0,18.0,7.0,4.0,12498.0,3749.4,0.0
10000.0,3.0,8.244,318.75,1.0,0.0,5.0,17.0,13.0,7.79,0.0,593.1818182,692.0454545,6.0,0.0,0.0,12481.53846,43.9,0.0,0.0,6.0,1.0,3.0,0.0,1.0,11.0,9.0,0.0,1483.0,444.9,0.0
6363.636364,3.0,8.9,222.28,0.0,0.0,2.0,194.0,38.0,19.08181818,0.0,700.0,758.3333333,15.0,0.0,0.0,9548.0,32.19230769,1.0,0.0,664.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,3.0,2401.0,0.0,0.0
35000.0,3.0,20.064,1269.56,0.0,2.0,0.0,4.0,3.0,19.02272727,0.0,780.0,975.0,16.0,0.0,0.0,32462.76923,67.10769231,1.0,0.0,0.0,1.0,10.0,0.0,7.0,20.0,5.0,2.0,14458.0,4337.4,0.0
11175.0,3.0,20.075,405.41,2.0,1.0,4.0,151.0,4.0,26.47272727,0.0,730.9090909,791.8181818,14.0,0.0,0.0,7388.076923,63.69230769,0.0,0.0,4.0,1.0,4.0,0.0,11.0,11.0,3.0,3.0,4761.0,476.1,0.0
28636.36364,3.0,9.67,1123.94,0.0,1.0,0.0,35.0,14.0,9.327272727,0.0,605.4545455,655.9090909,14.0,0.0,0.0,43593.46154,81.52307692,0.0,0.0,0.0,1.0,8.0,0.0,10.0,14.0,8.0,0.0,9407.0,1881.4,0.0
2045.454545,3.0,10.91,81.75,2.0,1.0,0.0,376.0,43.0,8.9,0.0,585.0,682.5,6.0,0.0,0.0,25467.69231,87.6,0.0,0.0,0.0,1.0,5.0,0.0,0.0,9.0,5.0,3.0,1243.0,124.3,0.0
26181.81818,5.0,20.0,635.86,1.0,1.0,0.0,249.0,36.0,5.636363636,0.0,725.4545455,785.9090909,12.0,1.0,1.0,11049.23077,79.90769231,0.0,0.0,0.0,1.0,6.0,0.0,5.0,15.0,8.0,3.0,3907.0,0.0,0.0
9090.909091,3.0,10.78,326.35,0.0,2.0,0.0,52.0,19.0,26.05,0.0,665.0,720.4166667,16.0,0.0,0.0,16400.30769,44.76923077,0.0,0.0,0.0,1.0,12.0,0.0,1.0,17.0,8.0,3.0,2678.0,535.6,0.0
12650.0,3.0,16.59,448.43,0.0,2.0,4.0,4.0,3.0,11.32727273,0.0,572.7272727,620.4545455,7.0,2.0,2.0,5032.0,71.44615385,1.0,0.0,4.0,1.0,3.0,0.0,5.0,8.0,5.0,1.0,2703.0,0.0,0.0
15454.54545,3.0,15.037,578.3,1.0,2.0,0.0,290.0,18.0,28.39909091,0.0,552.2727273,598.2954545,15.0,0.0,0.0,12712.61538,80.49230769,0.0,0.0,0.0,1.0,9.0,0.0,4.0,14.0,7.0,3.0,3831.0,766.2,0.0
9272.727273,3.0,9.229,321.47,0.0,0.0,0.0,2.0,2.0,4.909090909,0.0,645.4545455,699.2424242,10.0,0.0,0.0,8747.0,35.7,1.0,0.0,0.0,1.0,4.0,0.0,5.0,11.0,8.0,3.0,4795.0,479.5,0.0
24975.0,5.0,28.479,746.14,1.0,1.0,1.0,45.0,21.0,7.427272727,0.0,540.0,585.0,8.0,0.0,0.0,6570.0,53.42307692,0.0,0.0,1.0,1.0,5.0,0.0,2.0,8.0,7.0,0.0,0.0,0.0,1.0
13636.36364,3.0,4.788,376.44,0.0,0.0,0.0,228.0,24.0,25.05818182,0.0,740.9090909,802.6515152,46.0,0.0,0.0,5750.0,5.307692308,0.0,0.0,0.0,1.0,18.0,0.0,5.0,56.0,30.0,3.0,4169.0,1250.7,0.0
7636.363636,3.0,12.285,238.06,2.0,1.0,0.0,622.0,7.0,26.62727273,1.0,540.0,630.0,18.0,0.0,0.0,9611.538462,22.5,0.0,0.0,0.0,1.0,10.0,0.0,1.0,23.0,10.0,0.0,0.0,0.0,1.0
13745.45455,3.0,17.99,607.28,0.0,2.0,4.0,387.0,19.0,16.40909091,0.0,741.8181818,865.4545455,10.0,0.0,0.0,22780.61538,114.8076923,0.0,0.0,4.0,1.0,5.0,0.0,5.0,7.0,7.0,1.0,2418.0,725.4,0.0
26181.81818,5.0,14.049,578.68,0.0,2.0,0.0,16.0,5.0,7.44,0.0,685.0,799.1666667,11.0,0.0,0.0,17928.0,62.46153846,1.0,0.0,27706.0,1.0,7.0,0.0,3.0,16.0,7.0,4.0,2537.0,761.1,0.0
4090.909091,3.0,6.363,154.55,1.0,0.0,0.0,65.0,19.0,22.11,0.0,770.0,962.5,17.0,0.0,0.0,2728.846154,12.16923077,0.0,0.0,0.0,1.0,1.0,0.0,30.0,3.0,1.0,2.0,705.0,0.0,0.0
5672.727273,3.0,17.589,168.74,1.0,2.0,0.0,235.0,8.0,11.62636364,0.0,540.0,630.0,12.0,0.0,0.0,6668.307692,66.01538462,0.0,0.0,0.0,1.0,7.0,0.0,17.0,8.0,4.0,3.0,977.0,293.1,0.0
8863.636364,3.0,11.462,243.49,0.0,2.0,0.0,557.0,7.0,20.1,0.0,600.0,650.0,8.0,0.0,0.0,9664.307692,36.3,0.0,0.0,0.0,1.0,5.0,0.0,6.0,11.0,5.0,0.0,3574.0,1072.2,0.0
9000.0,3.0,9.702,293.72,0.0,1.0,0.0,359.0,43.0,26.98909091,1.0,730.9090909,791.8181818,7.0,1.0,0.0,6121.153846,38.12307692,0.0,0.0,2.0,1.0,3.0,0.0,4.0,18.0,13.0,3.0,3650.0,0.0,0.0
5454.545455,3.0,17.145,220.09,1.0,0.0,0.0,63.0,14.0,9.010909091,0.0,730.9090909,852.7272727,9.0,0.0,0.0,12886.15385,76.73076923,1.0,0.0,33181.0,1.0,7.0,0.0,2.0,20.0,13.0,2.0,345.0,69.0,0.0
15000.0,5.0,14.46,352.62,1.0,0.0,4.0,19.0,14.0,3.878181818,1.0,540.0,675.0,7.0,0.0,0.0,14076.0,44.07692308,0.0,0.0,4.0,1.0,4.0,0.0,1.0,9.0,2.0,0.0,0.0,0.0,1.0
4904.545455,3.0,19.062,156.74,0.0,1.0,2.0,548.0,36.0,10.47272727,0.0,796.3636364,929.0909091,8.0,0.0,0.0,2208.0,45.46153846,1.0,0.0,5.0,1.0,3.0,0.0,8.0,7.0,4.0,3.0,2033.0,0.0,0.0
10909.09091,3.0,8.18,377.04,0.0,1.0,2.0,328.0,3.0,28.17818182,0.0,690.0,862.5,17.0,0.0,0.0,32166.61538,34.03846154,1.0,0.0,5.0,1.0,7.0,0.0,7.0,19.0,14.0,3.0,5195.0,1558.5,0.0
22909.09091,5.0,14.168,476.53,0.0,2.0,0.0,188.0,23.0,12.90909091,1.0,548.1818182,639.5454545,11.0,2.0,0.0,28100.15385,39.0,0.0,0.0,0.0,1.0,8.0,0.0014220083132793699,3.0,17.0,4.0,0.0,0.0,0.0,1.0
6363.636364,3.0,19.305,265.35,1.0,0.0,0.0,372.0,30.0,13.6,0.0,758.1818182,947.7272727,10.0,0.0,0.0,7230.461538,49.9,0.0,0.0,0.0,1.0,3.0,0.0,16.0,7.0,5.0,2.0,1579.0,157.9,0.0
7090.909091,3.0,18.99,219.91,1.0,2.0,0.0,446.0,36.0,19.42,0.0,564.5454545,658.6363636,6.0,0.0,0.0,5075.769231,38.23076923,1.0,0.0,0.0,1.0,5.0,0.0,1.0,7.0,6.0,2.0,98.0,9.8,0.0
41363.63636,3.0,17.091,1282.79,0.0,1.0,5.0,566.0,30.0,16.9,0.0,774.5454545,968.1818182,12.0,0.0,0.0,136756.0,93.57692308,1.0,0.0,6.0,1.0,9.0,0.0,3.0,10.0,5.0,0.0,0.0,0.0,1.0
38181.81818,5.0,11.691,796.18,1.0,2.0,0.0,480.0,8.0,20.83090909,0.0,760.0,950.0,13.0,0.0,0.0,16547.0,63.46153846,0.0,0.0,0.0,1.0,5.0,0.0,12.0,11.0,7.0,0.0,1550.0,0.0,0.0
10909.09091,5.0,16.99,248.48,0.0,0.0,4.0,156.0,18.0,23.22545455,0.0,622.7272727,674.6212121,12.0,0.0,0.0,45816.0,66.46153846,1.0,0.0,4.0,1.0,11.0,0.0,0.0,18.0,10.0,1.0,2167.0,650.1,0.0
22727.27273,3.0,7.689,771.82,0.0,0.0,0.0,226.0,21.0,15.28181818,0.0,747.2727273,809.5454545,8.0,0.0,0.0,779021.0,39.41538462,0.0,0.0,0.0,1.0,4.0,0.0,0.0,16.0,12.0,3.0,6128.0,1838.4,0.0
5318.181818,3.0,10.791,149.45,1.0,1.0,4.0,4.0,3.0,6.144545455,0.0,600.0,750.0,10.0,1.0,1.0,5976.0,58.0,1.0,0.0,537.0,1.0,8.0,0.0,3.0,21.0,17.0,3.0,1855.0,371.0,0.0
24545.45455,5.0,11.99,667.19,2.0,2.0,4.0,407.0,10.0,23.53636364,0.0,685.0,742.0833333,15.0,0.0,0.0,20109.23077,56.30769231,1.0,0.0,4.0,1.0,9.0,0.0,10.0,13.0,6.0,3.0,14032.0,4209.6,0.0
9000.0,3.0,6.99,277.86,1.0,0.0,0.0,51.0,13.0,20.91272727,0.0,663.6363636,829.5454545,11.0,0.0,0.0,15022.0,61.61538462,0.0,0.0,0.0,1.0,3.0,0.0,13.0,7.0,7.0,3.0,3846.0,384.6,0.0
10340.90909,3.0,17.919,308.88,1.0,1.0,0.0,72.0,10.0,22.38,0.0,752.7272727,815.4545455,8.0,0.0,0.0,1902.0,27.41538462,0.0,0.0,0.0,1.0,4.0,0.0,10.0,10.0,6.0,0.0,2056.0,616.8,0.0
4545.454545,3.0,17.171,174.83,2.0,0.0,7.0,253.0,21.0,31.43454545,0.0,600.0,700.0,14.0,0.0,0.0,18740.61538,78.0,0.0,0.0,8.0,1.0,10.0,0.0,1.0,20.0,9.0,0.0,74.0,14.8,0.0
14181.81818,3.0,10.377,395.89,1.0,1.0,0.0,231.0,43.0,15.06,0.0,758.1818182,821.3636364,8.0,0.0,0.0,10771.15385,32.2,0.0,0.0,0.0,1.0,6.0,0.0,1.0,9.0,4.0,1.0,5005.0,500.5,0.0
22909.09091,3.0,28.69,876.49,1.0,2.0,3.0,143.0,8.0,23.88181818,1.0,613.6363636,664.7727273,16.0,0.0,0.0,14608.46154,25.01538462,1.0,0.0,3.0,1.0,5.0,0.0,26.0,12.0,6.0,3.0,1918.0,383.6,0.0
4254.545455,3.0,14.661,127.09,1.0,0.0,10.0,53.0,19.0,26.14,1.0,600.0,700.0,11.0,0.0,0.0,2391.0,10.4,1.0,0.0,57434.0,1.0,5.690486213428752,0.0014220083132793699,8.467796253420332,14.659019153862344,8.098084613765524,3.0,713.0,0.0,0.0
4727.272727,3.0,11.466,134.28,0.0,0.0,0.0,368.0,3.0,17.47636364,2.0,700.0,875.0,9.0,0.0,0.0,3790.769231,25.3,0.0,0.0,0.0,1.0,4.0,0.0,12.0,6.0,3.0,1.0,831.0,166.2,0.0
11345.45455,3.0,15.61,335.67,1.0,2.0,4.0,143.0,8.0,24.17454545,0.0,710.0,887.5,15.0,0.0,0.0,4465.384615,27.57692308,1.0,0.0,4.0,1.0,4.0,0.0,2.0,17.0,3.0,3.0,1144.0,114.4,0.0
7909.090909,3.0,17.991,269.4,0.0,1.0,0.0,456.0,21.0,33.77272727,0.0,600.0,750.0,13.0,1.0,1.0,2888.0,26.88461538,1.0,0.0,0.0,1.0,8.0,0.0,5.0,30.0,16.0,0.0,2517.0,251.7,0.0
10000.0,3.0,12.155,327.63,1.0,0.0,0.0,225.0,18.0,21.88,0.0,672.7272727,840.9090909,7.0,0.0,0.0,13426.0,23.3,1.0,0.0,0.0,1.0,4.0,0.0,6.0,5.0,3.0,1.0,2538.0,507.6,0.0
21981.81818,5.0,23.32,527.77,1.0,0.0,0.0,486.0,29.0,23.62909091,0.0,720.0,840.0,6.0,1.0,1.0,1493.0,35.75384615,1.0,0.0,0.0,1.0,2.0,0.0,18.0,11.0,4.0,2.0,659.0,0.0,0.0
3927.272727,3.0,13.49,162.87,1.0,1.0,5.0,557.0,7.0,29.02909091,0.0,568.6363636,710.7954545,8.0,0.0,0.0,17116.0,78.4,0.0,0.0,6.0,1.0,6.0,0.0,6.0,10.0,5.0,3.0,1846.0,184.6,0.0
24227.27273,5.0,13.014,481.91,0.0,1.0,0.0,196.0,14.0,14.61818182,0.0,670.0,725.8333333,13.0,1.0,1.0,12986.53846,73.38461538,0.0,0.0,0.0,1.0,6.0,0.0,12.0,23.0,7.0,0.0,0.0,0.0,1.0
4090.909091,3.0,13.739,167.25,0.0,1.0,0.0,194.0,38.0,18.50909091,0.0,640.9090909,801.1363636,19.0,0.0,0.0,24849.23077,49.93846154,0.0,0.0,0.0,1.0,11.0,0.0,25.0,15.0,8.0,3.0,2058.0,617.4,0.0
14545.45455,3.0,14.289,539.03,0.0,2.0,0.0,375.0,2.0,14.31818182,0.0,660.0,825.0,14.0,0.0,0.0,19965.0,59.55384615,0.0,0.0,0.0,1.0,8.0,0.0,13.0,14.0,10.0,3.0,830.0,83.0,0.0
11345.45455,3.0,10.087,306.04,1.0,1.0,4.0,124.0,13.0,16.92818182,0.0,747.2727273,809.5454545,12.0,1.0,1.0,10821.23077,49.86153846,1.0,0.0,4.0,1.0,6.0,0.0,1.0,17.0,10.0,1.0,2122.0,0.0,0.0
22300.0,5.0,17.991,590.69,0.0,2.0,0.0,79.0,2.0,12.01090909,0.0,736.3636364,920.4545455,21.0,0.0,0.0,37127.30769,74.21538462,1.0,0.0,0.0,1.0,20.0,0.0,2.0,23.0,11.0,3.0,6743.0,674.3,0.0
20945.45455,3.0,7.612,592.14,1.0,0.0,4.0,177.0,26.0,10.2,0.0,572.7272727,620.4545455,7.0,0.0,0.0,16194.76923,65.26153846,0.0,0.0,4.0,1.0,4.0,0.0,3.0,7.0,5.0,3.0,5802.0,1740.6,0.0
5000.0,3.0,9.576,162.85,0.0,1.0,2.0,195.0,38.0,21.7,2.0,544.0909091,589.4318182,13.0,2.0,0.0,5042.769231,52.03846154,0.0,0.0,5.0,1.0,6.0,0.0,5.0,15.0,10.0,3.0,2297.0,459.4,0.0
4775.0,3.0,17.57,171.6,0.0,1.0,1.0,14.0,11.0,12.66,0.0,600.0,750.0,6.0,1.0,1.0,3473.076923,70.38461538,1.0,0.0,1.0,1.0,3.0,0.0014220083132793699,5.0,10.0,8.0,3.0,754.0,150.8,0.0
12272.72727,3.0,10.791,498.15,1.0,0.0,4.0,171.0,8.0,18.76363636,1.0,700.0,875.0,11.0,0.0,0.0,12749.0,54.70769231,0.0,1.0,4.0,1.0,6.0,0.0,12.0,10.0,3.0,3.0,2978.0,297.8,0.0
20454.54545,5.0,17.77,631.72,2.0,1.0,0.0,9.0,7.0,13.19,1.0,670.0,725.8333333,14.0,0.0,0.0,20363.53846,94.84615385,1.0,0.0,0.0,1.0,10.0,0.0,9.0,12.0,6.0,0.0,0.0,0.0,1.0
9090.909091,3.0,6.291,308.73,1.0,0.0,8.0,169.0,41.0,17.23909091,0.0,631.8181818,789.7727273,13.0,0.0,0.0,17976.0,81.0,0.0,0.0,9.0,1.0,4.0,0.0,21.0,8.0,8.0,3.0,2425.0,727.5,0.0
8836.363636,3.0,13.67,367.39,1.0,0.0,5.0,132.0,12.0,9.545454545,0.0,552.2727273,690.3409091,27.0,1.0,1.0,4465.384615,15.50769231,0.0,0.0,6.0,1.0,6.0,0.0,14.0,53.0,19.0,0.0,393.0,78.6,0.0
17611.36364,3.0,14.685,728.9,0.0,1.0,1.0,677.0,13.0,18.77272727,2.0,556.3636364,602.7272727,11.0,0.0,0.0,9137.538462,68.3,1.0,0.0,1.0,1.0,7.0,0.0,8.0,20.0,12.0,1.0,706.0,141.2,0.0
26181.81818,3.0,7.24,991.59,0.0,1.0,2.0,19.0,14.0,7.887272727,0.0,659.0909091,714.0151515,7.0,0.0,0.0,12551.0,28.8,0.0,0.0,5.0,1.0,3.0,0.0,13.0,9.0,5.0,3.0,6537.0,0.0,0.0
17727.27273,3.0,8.01,476.3,0.0,0.0,0.0,124.0,13.0,2.945454545,0.0,758.1818182,821.3636364,9.0,0.0,0.0,12732.0,30.57692308,0.0,0.0,49740.0,1.0,3.0,0.0,0.0,8.0,7.0,2.0,1085.0,108.5,0.0
15363.63636,5.0,13.99,302.42,1.0,0.0,0.0,153.0,11.0,28.75454545,0.0,609.0909091,659.8484848,21.0,2.0,2.0,8263.846154,24.46153846,0.0,0.0,0.0,1.0,8.0,0.0,14.0,26.0,14.0,0.0,0.0,0.0,1.0
35000.0,5.0,21.699,1009.12,2.0,1.0,2.0,66.0,14.0,15.79636364,1.0,720.0,780.0,19.0,0.0,0.0,38450.46154,71.65384615,0.0,0.0,5.0,1.0,6.0,0.0,25.0,19.0,12.0,0.0,0.0,0.0,1.0
8000.0,3.0,10.49,259.99,1.0,2.0,0.0,51.0,13.0,9.572727273,0.0,700.0,875.0,6.0,0.0,0.0,9104.307692,91.15384615,1.0,0.0,0.0,1.0,2.0,0.0,9.0,6.0,5.0,3.0,3085.0,308.5,0.0
9090.909091,3.0,9.16,318.75,2.0,1.0,0.0,311.0,2.0,8.0,0.0,695.0,810.8333333,15.0,0.0,0.0,10638.46154,57.18461538,0.0,0.0,0.0,1.0,11.0,0.0,14.0,14.0,10.0,1.0,4512.0,902.4,0.0
41363.63636,5.0,13.98,814.03,2.0,2.0,0.0,188.0,23.0,19.62545455,0.0,613.6363636,715.9090909,23.0,0.0,0.0,48036.15385,31.75384615,1.0,0.0,0.0,1.0,11.0,0.0,10.0,30.0,20.0,0.0,14434.0,2886.8,0.0
24818.18182,3.0,8.253,669.46,0.0,1.0,4.0,401.0,24.0,27.82,1.0,695.0,752.9166667,13.0,0.0,0.0,38898.46154,53.53846154,1.0,0.0,4.0,1.0,8.0,0.0,7.0,16.0,10.0,3.0,5039.0,1511.7,0.0
3500.0,3.0,17.589,123.04,1.0,1.0,0.0,141.0,13.0,12.53636364,0.0,601.3636364,701.5909091,13.0,0.0,0.0,5147.076923,19.10769231,0.0,0.0,0.0,1.0,9.0,0.0,1.0,14.0,5.0,3.0,369.0,73.8,0.0
9090.909091,5.0,7.101,202.24,0.0,1.0,0.0,4.0,3.0,10.84363636,0.0,840.0,1050.0,9.0,0.0,0.0,14244.46154,27.69230769,1.0,0.0,0.0,1.0,4.0,0.0,6.0,11.0,8.0,5.0,3695.0,369.5,0.0
6440.909091,3.0,10.99,178.41,1.0,2.0,0.0,512.0,21.0,26.30181818,0.0,665.0,775.8333333,9.0,0.0,0.0,15080.15385,71.19230769,1.0,0.0,0.0,1.0,5.0,0.0,3.0,12.0,9.0,3.0,1039.0,207.8,0.0
10909.09091,5.0,19.646,303.81,0.0,2.0,0.0,52.0,19.0,17.18181818,0.0,747.2727273,934.0909091,9.0,0.0,0.0,51071.53846,70.8,0.0,0.0,0.0,1.0,5.0,0.0,11.0,10.0,6.0,4.0,2322.0,696.6,0.0
15709.09091,5.0,17.991,381.44,1.0,1.0,0.0,13.0,10.0,27.43636364,2.0,665.0,720.4166667,10.0,1.0,1.0,3276.0,42.5,0.0,0.0,0.0,1.0,1.0,0.0,10.0,13.0,6.0,0.0,0.0,0.0,1.0
12272.72727,3.0,16.489,519.91,1.0,2.0,0.0,372.0,30.0,19.02727273,0.0,785.4545455,981.8181818,16.0,0.0,0.0,26936.53846,59.16923077,0.0,0.0,0.0,1.0,12.0,0.0,2.0,15.0,10.0,0.0,2261.0,0.0,0.0
12000.0,5.0,16.416,306.3,0.0,1.0,4.0,735.0,2.0,34.29818182,0.0,548.1818182,593.8636364,14.0,0.0,0.0,22095.0,90.13846154,0.0,0.0,4.0,1.0,7.0,0.0,16.0,17.0,9.0,1.0,429.0,42.9,0.0
17150.0,3.0,10.087,546.73,1.0,0.0,4.0,19.0,14.0,18.74454545,1.0,564.5454545,611.5909091,13.0,0.0,0.0,27482.0,52.7,1.0,0.0,4.0,1.0,4.0,0.0,9.0,17.0,10.0,0.0,1839.0,551.7,0.0
6363.636364,3.0,9.441,227.49,1.0,0.0,0.0,479.0,8.0,30.17,0.0,785.4545455,981.8181818,9.0,0.0,0.0,12457.84615,27.9,0.0,0.0,2.0,1.0,5.0,0.0,4.0,18.0,13.0,2.0,3349.0,669.8,0.0
10000.0,3.0,13.99,341.73,2.0,1.0,0.0,253.0,21.0,5.181818182,0.0,660.0,715.0,9.0,1.0,1.0,9469.384615,34.98461538,0.0,0.0,0.0,1.0,6.0,0.0,3.0,9.0,7.0,3.0,2535.0,760.5,0.0
29781.81818,3.0,17.589,959.66,1.0,2.0,4.0,400.0,17.0,37.04727273,0.0,665.0,775.8333333,14.0,0.0,0.0,22352.30769,73.2,1.0,0.0,4.0,1.0,4.0,0.0,21.0,11.0,9.0,3.0,12605.0,2521.0,0.0
12000.0,5.0,18.891,324.58,0.0,0.0,2.0,519.0,9.0,12.1,0.0,600.0,700.0,10.0,3.0,3.0,10723.0,39.87692308,1.0,0.0,5.0,1.0,6.0,0.0,5.0,7.0,4.0,0.0,0.0,0.0,1.0
31818.18182,5.0,19.791,966.47,0.0,1.0,0.0,219.0,21.0,29.83090909,1.0,736.3636364,920.4545455,26.0,0.0,0.0,56771.53846,72.2,0.0,0.0,0.0,1.0,14.0,0.0,9.0,34.0,15.0,0.0,0.0,0.0,1.0
12000.0,5.0,27.335,351.17,1.0,2.0,0.0,261.0,8.0,7.481818182,0.0,690.0,747.5,8.0,0.0,0.0,8532.923077,55.89230769,0.0,0.0,0.0,1.0,2.0,0.0,16.0,3.0,2.0,1.0,2610.0,783.0,0.0
14727.27273,3.0,11.176,582.17,0.0,0.0,4.0,540.0,13.0,13.34,2.0,552.2727273,644.3181818,17.0,0.0,0.0,33920.92308,72.64615385,1.0,0.0,21493.0,1.0,7.0,0.0,6.0,26.0,9.0,3.0,3381.0,338.1,0.0
